timestamp,ax,ay,az,roll1,roll2,pitch,yaw1,yaw2,fx,fy,fz,gx,gy,gz,mx,my,mz,step
610698968,15769,2677,-4728,-0.881644458,-0.446444118,-0.117686871,0.68456633,-0.711490229,2722,1552,5322,113,-129,40,1087,-393,848,1
610718968,15093,2980,-4751,-0.884937249,-0.439240905,-0.119298927,0.685805686,-0.709842684,1244,2128,5032,92,-114,21,1101,-415,819,1
610738968,15535,3319,-3341,-0.89096874,-0.426455798,-0.122270623,0.688346297,-0.70711595,1962,2726,7492,163,-275,24,1101,-411,805,1
610758968,16219,1411,-2403,-0.899227249,-0.408868972,-0.121796498,0.691913361,-0.703605937,3086,-1190,8840,203,-421,10,1111,-401,844,1
610778968,16574,788,-2987,-0.906567769,-0.393373797,-0.119300501,0.696488079,-0.699631635,3538,-2392,7118,238,-382,-38,1101,-389,778,1
610798968,16561,1057,-3293,-0.913172886,-0.378586935,-0.116801944,0.700721376,-0.695761591,3274,-1754,5996,221,-385,-52,1117,-395,785,1
610818968,16729,840,-2892,-0.920958275,-0.360310797,-0.113425428,0.704003898,-0.692904551,3354,-2090,6208,161,-533,-48,1113,-381,776,1
610838968,16973,219,-1975,-0.930542363,-0.336642841,-0.108716421,0.706667731,-0.690995637,3538,-3210,7292,115,-736,-43,1123,-407,760,1
610858968,18117,-91,-589,-0.941943422,-0.305686207,-0.102614159,0.706810221,-0.691749306,5460,-3642,9102,-41,-996,-32,1123,-405,748,1
610878968,19605,-489,1045,-0.954505527,-0.267220223,-0.094651983,0.703768771,-0.695912577,8020,-4190,11154,-239,-1271,-37,1123,-389,706,1
610898968,22385,-706,3058,-0.964147594,-0.232664771,-0.089480028,0.695738994,-0.704615111,13162,-4342,13754,-470,-1497,-16,1135,-389,702,1
610918968,21321,-1554,7095,-0.97505847,-0.185432948,-0.082686958,0.676778896,-0.723490888,10662,-5818,20296,-1074,-2060,28,1123,-393,645,1
610938968,17221,420,582,-0.982278278,-0.147071192,-0.076508978,0.657410426,-0.741850156,2268,-1716,6176,-1067,-1445,67,1113,-407,565,1
610958968,18073,2884,-2518,-0.985248853,-0.126618955,-0.075671417,0.646404298,-0.751484388,3846,3368,-892,-558,-886,19,1105,-413,575,1
610978968,17392,3328,-4506,-0.987670295,-0.106846601,-0.07547606,0.636387002,-0.759967552,2390,4292,-5644,-484,-1010,-15,1105,-413,523,1
610998968,15652,3671,-4942,-0.989045646,-0.095546044,-0.073876205,0.629245082,-0.766143898,-1138,5066,-6952,-339,-728,-139,1105,-415,500,1
611018968,15822,3686,-5893,-0.990449306,-0.085816557,-0.067848968,0.626255814,-0.769234115,-846,5296,-9230,-140,-717,-346,1105,-433,479,1
611038968,15090,2014,-5542,-0.992016496,-0.076282488,-0.056485682,0.627398781,-0.769314915,-2354,2246,-8846,59,-707,-485,1099,-435,454,1
611058968,14648,2006,-6207,-0.992956661,-0.07150868,-0.046385496,0.630218737,-0.767788548,-3270,2572,-10386,158,-569,-452,1099,-395,449,1
611078968,13809,3618,-5460,-0.993426193,-0.066518741,-0.042904646,0.632607713,-0.765925759,-4966,6022,-9028,160,-546,-323,1093,-383,415,1
611098968,13192,2058,-4572,-0.994061165,-0.059397021,-0.038184856,0.634379081,-0.764646331,-6214,2972,-7458,131,-596,-266,1089,-391,409,1
611118968,12705,-451,-4601,-0.994584536,-0.055599349,-0.029003167,0.635077823,-0.764429916,-7198,-1912,-7664,69,-491,-236,1073,-373,379,1
611138968,12196,-5,-4115,-0.995109975,-0.045841694,-0.023200626,0.63157063,-0.767173715,-8224,-772,-6724,-149,-384,-160,1075,-373,374,1
611158972,12345,840,-3617,-0.995605871,-0.037915545,-0.018542654,0.625091955,-0.772646265,-7936,1072,-5994,-302,-318,-110,1059,-381,359,1
611178972,11895,1443,-3338,-0.995876878,-0.032595159,-0.014216548,0.61716383,-0.779042574,-8844,2420,-5608,-371,-210,-96,1069,-375,352,1
611198972,11097,1843,-3427,-0.995965291,-0.031129615,-0.010099892,0.60930223,-0.785213716,-10446,3354,-5836,-362,-55,-87,1079,-369,344,1
611218972,10797,1968,-3121,-0.995985657,-0.032233367,-0.006201823,0.602301389,-0.790673027,-11044,3732,-5188,-315,54,-81,1075,-373,339,1
611238972,10522,1392,-2509,-0.995865135,-0.035296896,-0.002274938,0.594560133,-0.796457062,-11592,2710,-3864,-348,133,-79,1081,-377,360,1
611258972,10000,2584,-1667,-0.995601777,-0.041158054,0.001402073,0.584777299,-0.803596217,-12628,5214,-1988,-447,249,-64,1043,-393,352,1
611278972,9939,3271,-163,-0.995311797,-0.04755554,0.004850056,0.574772576,-0.810797686,-12740,6700,1230,-457,271,-51,1065,-389,366,1
611298972,10615,3327,803,-0.994856417,-0.054943744,0.007884126,0.569158658,-0.814644802,-11372,6912,3406,-233,313,-43,1067,-373,373,1
611318972,12247,2953,1831,-0.994305089,-0.06367553,0.010945285,0.568818599,-0.814904608,-8090,6266,5746,25,367,-59,1079,-369,381,1
611338972,13668,803,2471,-0.994128976,-0.066218922,0.014159817,0.57156894,-0.813017733,-5224,2140,7346,173,408,-166,1065,-381,385,1
611358972,14867,-1541,3044,-0.993969597,-0.064838232,0.025303683,0.572419882,-0.812081464,-2824,-2328,8474,81,281,-298,1091,-367,387,1
611378972,14096,-1963,2983,-0.99376615,-0.062064232,0.037683382,0.570121847,-0.813217074,-4360,-2790,8262,-69,230,-308,1087,-371,401,1
611398972,12483,517,3487,-0.993093578,-0.067584375,0.044931762,0.563660942,-0.817341048,-7578,2506,9186,-281,248,-208,1099,-373,398,1
611418972,12564,1843,3452,-0.993340254,-0.064483289,0.043659012,0.555992367,-0.822568672,-7396,5294,9336,-321,300,-75,1071,-355,400,1
611438972,15969,2179,2699,-0.993557779,-0.063282313,0.040252671,0.551547801,-0.825700002,-598,5846,7694,-165,250,6,1091,-363,418,1
611458972,17821,2092,-87,-0.993790314,-0.061378488,0.037639173,0.552822132,-0.824982436,3084,5570,1890,104,0,-21,1081,-359,380,1
611478972,15376,4955,-376,-0.99400479,-0.061796226,0.031822863,0.557818556,-0.821950758,-1806,11284,1306,278,64,-127,1083,-365,402,1
