timestamp
341058408
342078408
343298412
344358416
345638416
346638420
347878420
348998424
350398428
351358428
352778432
353818432
355038436
356018440
357558440
358918444
360458448
361338448
362498452
363738456
364878456
366038460
367358464
368698464
370198468
371218472
372318472
373318476
374538476
376018480
377358484
434278600
435718604
436818608
437878608
438918612
439938612
441078616
442178616
443438620
444758624
445838624
446958628
448098632
449258632
450538636
451838640
453238640
454518644
455598644
456738648
457858652
458918652
460098656
461258656
462538660
463738664
464758664
465778668
465852436
466858668
467392436
467978672
468412440
469198676
469432444
470472448
471512448
472532448
473592452
474652452
475672456
476692456
477752460
478772460
480152464
481252468
482472468
483892472
484992476
486012476
486832480
487652480
488472480
489352484
490392484
491412488
492412488
493412492
494452496
495472496
496552500
497852500
499052504
500092504
501072508
502052512
503032512
504072516
504992516
505792516
506612520
507452520
508252524
509152524
510172528
511252528
512372532
513392532
514472536
515552540
516632540
524978792
526518792
527538796
528498796
529478800
530378800
531398804
532438804
533618808
534878812
535878812
536898816
537918816
539018820
540078820
541218824
542418828
543518828
544478832
545478832
546438836
547418836
548478840
549498840
550618844
551758848
552738848
553778852
554778852
555818856
556898856
612138972
613198976
614198976
615158980
616098980
617218984
618318984
619518988
620718988
621718992
622758996
623818996
624859000
625979000
627119004
628459004
629699008
630719012
631719012
632739016
633739016
634859020
635999020
637239024
638419028
639379028
640439032
641479032
642599036
643859040
695519144
696619148
697599152
698559152
699559156
700599156
701679160
702899160
704159164
705239164
706279168
707359172
708459172
709539176
710659176
711959180
713139184
714219184
715339188
716419188
717499192
718659192
719839196
721159200
722459200
723559204
724679208
725859208
726979212
728219212
786799336
787719336
788939340
789619340
790659344
791599344
792539348
793839352
795159352
795839356
796799356
797779360
798779360
799799364
800859364
802179368
803419372
804279372
805099376
806099376
807019380
807999380
809179384
810339384
811479388
812419388
813379392
814319392
815219396
816199396
817539400
871379512
872159512
873159516
874159516
875159520
876079520
877079524
878379528
879559528
880359532
881159532
882039536
882959536
883899540
884859540
886239544
887539544
888299548
889219548
890139552
891039552
892079556
892979556
894279560
895479564
896299564
897259568
898119568
899179572
900239572
901619576
