timestamp,ax,ay,az,roll1,roll2,pitch,yaw1,yaw2,fx,fy,fz,gx,gy,gz,mx,my,mz,step
570719060,9091,4376,2609,-0.887710763,0.45120067,-0.068517546,0.391444277,-0.910605256,-10914,6506,-9568,-943,-705,-513,117,-543,293,0
570739060,8887,4981,3548,-0.881728815,0.463023212,-0.067401494,0.36816304,-0.920297081,-11126,7754,-8076,-837,-590,-504,111,-547,312,0
570759060,7729,5360,4234,-0.878170971,0.470271572,-0.063597601,0.348925702,-0.927918382,-13324,8636,-6942,-618,-365,-523,95,-569,321,0
570779060,8035,5072,3978,-0.877990287,0.471627615,-0.056128662,0.336336141,-0.933129409,-12702,8306,-7500,-290,-68,-525,87,-563,307,0
570799060,7501,3778,3627,-0.88074358,0.46757975,-0.045282048,0.327729316,-0.936701538,-13862,6072,-8070,-73,198,-560,97,-561,299,0
570819060,7605,2688,3296,-0.886889689,0.45685732,-0.032546641,0.321290074,-0.939512091,-13854,4310,-8380,40,507,-585,111,-565,312,0
570839060,7725,1318,2579,-0.895948783,0.439404381,-0.019887741,0.316258259,-0.941493826,-13914,1982,-9240,87,813,-553,95,-561,303,0
570859060,11509,6006,14253,-0.89445401,0.442592375,-0.017576582,0.311460491,-0.943182245,-6468,11728,14352,59,358,-499,105,-555,300,0
570879060,20232,-2973,18763,-0.879968582,0.471058946,0.01315801,0.320494203,-0.940190393,11614,-5518,22096,966,-1276,-929,103,-555,295,0
570899060,18892,-4219,2351,-0.896838382,0.437167039,0.031168935,0.320778713,-0.940073902,8524,-7600,-9904,287,1167,-445,107,-535,318,0
570919060,18059,10313,4083,-0.906930204,0.414457314,0.041553698,0.315061346,-0.941183329,6386,21988,-5410,16,1043,-479,109,-545,313,0
570939060,17358,10912,6730,-0.917955898,0.387004223,0.058599831,0.324791558,-0.936990995,4626,23742,782,723,1200,-458,105,-525,311,0
570959060,15149,3184,4537,-0.929718377,0.356584093,0.064634012,0.339071382,-0.931638457,-134,8740,-2670,832,1213,-290,123,-521,303,0
570979060,17329,3492,1140,-0.944745652,0.314424988,0.064615045,0.351860287,-0.927141445,3784,9352,-8244,660,1499,-109,131,-509,304,0
570999060,18882,2721,2586,-0.956873454,0.274982199,0.061982585,0.363382941,-0.922504136,6440,7672,-3958,562,1504,16,151,-511,312,0
571019060,21552,-844,1924,-0.96634895,0.239077596,0.062267304,0.37080057,-0.919602849,11426,350,-3980,369,1510,78,159,-489,323,0
571039060,18844,-4104,2064,-0.974697212,0.20140147,0.063372789,0.370910097,-0.919486154,5748,-6278,-2556,24,1479,137,159,-491,345,0
571059060,16857,-4610,701,-0.9814841,0.164320869,0.063523609,0.365632035,-0.921560563,1546,-7338,-4092,-227,1423,196,175,-499,320,0
571079060,17018,-4895,903,-0.986081384,0.133249372,0.063389172,0.35241738,-0.926676393,1710,-7924,-2632,-561,1239,182,197,-489,333,0
571099060,17493,-3139,860,-0.989557229,0.104865765,0.060772409,0.334418811,-0.933444822,2548,-4402,-1764,-757,1165,160,211,-521,347,0
571119060,16145,-2169,925,-0.992297066,0.075753195,0.057534448,0.312211191,-0.9412663,-244,-2528,-640,-921,1244,145,213,-517,341,0
571139060,16183,-232,2027,-0.994206376,0.050434342,0.050651877,0.287489347,-0.94950051,-228,1232,2484,-1012,1199,177,217,-523,346,0
571159060,15988,249,1549,-0.995472744,0.025363667,0.042441487,0.260288708,-0.957711607,-658,1944,2348,-1106,1185,230,227,-525,364,0
571179060,15567,3034,1322,-0.99617555,-0.000149269,0.028648387,0.232058011,-0.965369899,-1518,7224,2744,-1134,1205,287,243,-551,379,0
571199060,15832,4780,1239,-0.996111806,-0.025829561,0.012242649,0.205836518,-0.971665839,-984,10258,3434,-1033,1210,322,247,-563,382,0
571219060,15377,6179,911,-0.995023057,-0.052898098,-0.006117386,0.184281573,-0.976058383,-1860,12518,3668,-825,1256,341,259,-569,399,0
571239060,15110,5470,424,-0.992581757,-0.082791487,-0.02384413,0.171311421,-0.978080282,-2314,10472,3676,-458,1362,375,257,-573,405,0
571259060,15261,3933,-1377,-0.988555649,-0.116802502,-0.039420131,0.160590136,-0.979415761,-1888,6782,1112,-343,1433,422,283,-599,431,0
571279060,14619,1631,-1099,-0.983641542,-0.148993451,-0.049988179,0.148963301,-0.980788777,-2998,1684,2766,-372,1413,421,265,-591,450,0
571299060,15977,503,-957,-0.978380986,-0.17720671,-0.058179151,0.130780168,-0.982884295,-96,-926,4018,-627,1292,490,277,-595,443,0
