"timestamp","ax","ay","az","roll1","roll2","pitch","yaw1","yaw2","fx","fy","fz","gx","gy","gz","mx","my","mz","step"
17944964,15948,673,-1743,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-594,-25,66,57,17,-71,713,335,221,2
17964964,15967,723,-1691,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-563,-25,60,53,14,-71,715,359,229,2
17984964,15948,752,-1813,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-571,-26,65,65,8,-70,713,325,215,2
18004964,15895,957,-1814,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-653,-39,75,77,9,-68,719,325,236,2
18024964,15939,934,-1784,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-576,-33,65,80,7,-77,713,339,199,2
18044964,15951,785,-1816,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-561,-27,64,76,17,-77,709,357,241,2
18064964,15992,782,-1784,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-489,-23,55,70,10,-73,729,337,221,2
18084964,15893,698,-1934,-0.99188793823123,-0.0885874070227146,-0.0301513421450166,-0.0260683465749025,0.999202778562903,-655,-28,80,83,5,-75,707,343,232,2
18104964,15915,676,-1644,-0.991900350898504,-0.0884969979524612,-0.030133087381051,-0.0266309827566147,0.99918844550848,-679,-28,71,101,9,-76,715,349,224,2
18124964,15970,635,-1663,-0.991900350898504,-0.0884969979524612,-0.030133087381051,-0.0266309827566147,0.99918844550848,-571,-22,60,88,6,-79,705,359,217,2
18144964,15984,634,-1800,-0.991900350898504,-0.0884969979524612,-0.030133087381051,-0.0266309827566147,0.99918844550848,-514,-20,58,89,8,-75,709,333,217,2
18164964,15918,593,-1761,-0.991900350898504,-0.0884969979524612,-0.030133087381051,-0.0266309827566147,0.99918844550848,-655,-24,73,85,3,-74,717,367,237,2
