timestamp
338638064
340358068
341358068
342438072
343558076
344618076
345858080
347298080
348578084
349878088
351038088
352138092
353178096
354258096
355518100
356938100
358058104
359378108
360538108
361658112
362838116
364058116
365158120
366378120
367598124
368798128
369898128
371038132
372198132
373358136
374858140
442038280
443778284
444898284
446138288
447338292
448518292
449738296
451058296
452118300
453298304
454358304
455438308
456438308
457398312
458458312
459698316
460718320
461738320
462698324
463778324
464798328
465778328
466918332
468238332
469178336
470298340
471358340
472398344
473538344
474698348
476218352
535978476
537498480
538498480
539578484
540598484
541618488
542718488
543958492
545058492
546158496
547218500
548318500
549378504
550558504
551818508
553258512
554418512
555538516
556538516
557638520
558678524
559778524
560958528
562198528
563278532
564398536
565418536
566538540
567618540
568818544
570278548
618338648
619578648
620558652
621578652
622598656
623658656
624738660
625918664
626938664
628018668
629058668
630138672
631198672
632298676
633418676
634838680
636018684
637058684
638098688
639138688
640138692
641198696
642358696
643618700
644678700
645758704
646818704
647938708
649118712
650318712
651938716
699538816
700898820
701858820
702798824
703738824
704698828
705778828
707238832
708938836
710278840
711538840
712678844
713838844
715098848
716498852
717618852
718598856
719638856
720618860
721618860
722598864
723658864
724838868
725838872
726798872
727798876
728818876
729878880
731018880
732798884
782898988
784338992
785358996
786338996
787339000
788359000
789399004
790599004
791599008
792659008
793719012
794759016
795799016
796879020
798019020
799319024
800439024
801519028
802539032
803579032
804599036
805719036
806859040
808119040
809159044
810239048
811359048
812439052
813579052
814699056
816159060
865479160
866299164
867219164
868299168
869399168
870479172
871459172
872639176
873899180
874939180
875899184
876899184
877879188
878879188
879839192
880939192
882319196
883559200
884619200
885679204
886699204
887739208
888779208
889899212
891299216
892319216
893379220
894419220
895479224
896619228
897859228
899579232
950819340
951819340
952919344
954019344
955119348
956219352
957399352
958759356
959919360
960999360
962099364
962939364
964379368
965499368
966779372
968179376
969359376
970459380
971579384
972679384
973759388
974859388
976099392
977539396
978539396
979539400
980599400
981719404
982899404
984159408
985819412
