timestamp,ax,ay,az,roll1,roll2,pitch,yaw1,yaw2,fx,fy,fz,gx,gy,gz,mx,my,mz,step
247678384,16448,3772,3406,-0.969161641,-0.117473133,-0.199594659,-0.385240799,0.900889797,1168,1076,10970,107,-205,90,1025,-561,1094,1
247698384,16399,4283,3805,-0.971600801,-0.092255153,-0.201866292,-0.38841413,0.899033874,978,2052,10936,99,-565,70,1015,-573,1095,1
247718384,17554,5529,3318,-0.973444436,-0.062608037,-0.204695904,-0.391709302,0.896967318,3198,4492,8926,124,-826,43,1035,-571,1092,1
247738384,19591,6966,2825,-0.974853881,-0.035255268,-0.20493111,-0.395003505,0.895462319,7228,7266,6808,172,-1019,56,1047,-561,1077,1
247758384,20499,7084,2772,-0.976082252,-0.002574744,-0.202839872,-0.397298027,0.894914474,9004,7566,5632,116,-1253,-33,1069,-585,1050,1
247778384,20357,7125,1246,-0.976639234,0.023235222,-0.198985393,-0.398293696,0.895312032,8704,7774,1734,58,-975,-101,1097,-573,988,1
247798384,17913,5920,-22,-0.976032821,0.042810177,-0.198878553,-0.397957491,0.895481359,3814,5482,-1486,24,-777,-93,1091,-571,955,1
247818384,17405,7434,-1305,-0.974382238,0.058728693,-0.203101564,-0.399128312,0.894027365,2844,8448,-4658,128,-707,-7,1095,-577,919,1
247838384,16973,8847,-3189,-0.971938567,0.074741973,-0.210359387,-0.400734218,0.891678344,2060,11104,-9058,182,-839,41,1117,-569,932,1
247858384,15454,9932,-4001,-0.969576111,0.087041719,-0.216887197,-0.40500227,0.888215445,-912,13138,-11138,326,-722,-67,1135,-585,891,1
247878384,15334,12359,-4067,-0.967874274,0.101119574,-0.21866967,-0.418940546,0.881275086,-1116,18028,-11724,772,-698,-332,1127,-581,873,1
247898384,13661,10722,-1121,-0.965792537,0.12171822,-0.217249322,-0.436785564,0.872865848,-4406,14796,-6392,932,-790,-429,1133,-559,851,1
247918384,13283,9727,-3260,-0.963694638,0.137007212,-0.21823961,-0.463448161,0.858728504,-5064,12742,-11308,1376,-654,-212,1139,-557,830,1
247938384,13706,9532,-3377,-0.961918991,0.147612518,-0.21954774,-0.49896368,0.83818925,-4156,12288,-11898,1814,-375,-85,1137,-569,790,1
247958384,14427,5856,-4194,-0.962414978,0.155374831,-0.212291913,-0.536500769,0.81647877,-2672,4974,-13858,1940,-323,-150,1137,-553,786,1
247978384,14450,3496,-3177,-0.963527855,0.163993692,-0.20038095,-0.572042953,0.79491966,-2638,510,-12070,1863,-340,-178,1133,-553,745,1
247998384,13936,3541,-1957,-0.963543916,0.174660562,-0.190510932,-0.603274543,0.773803554,-3680,936,-9918,1688,-402,-135,1145,-561,751,1
248018384,13081,3936,-1436,-0.962668112,0.185803084,-0.184097872,-0.629675338,0.753933381,-5366,1980,-9226,1481,-453,-72,1151,-559,743,1
248038384,12603,3171,-828,-0.959993869,0.205707042,-0.176055939,-0.655339688,0.733508555,-6270,602,-8386,1398,-489,-2,1169,-555,713,1
248058384,12649,2087,-321,-0.957120907,0.225030683,-0.168425799,-0.681314031,0.711182391,-6076,-1320,-8014,1447,-479,52,1137,-553,696,1
248078388,12501,2490,218,-0.954214791,0.243097013,-0.159646684,-0.709064426,0.685444465,-6282,-230,-7522,1604,-407,68,1155,-541,659,1
