timestamp,ax,ay,az,roll1,roll2,pitch,yaw1,yaw2,fx,fy,fz,gx,gy,gz,mx,my,mz,step
127700584,16029,-865,-2384,-0.936059536,-0.351841648,-0.455544907,-0.999847695,-0.017452406,3112,-16840,-4294,56,-20,17,365,539,213,2
127740584,16043,-902,-2388,-0.918446381,-0.395545503,-0.866896749,-0.950515732,-0.31067643,17048,-30466,320,63,-28,13,395,537,209,2
127760584,16096,-764,-2406,-0.917060074,-0.398749069,-0.863395551,-0.951594404,-0.307356618,16960,-29966,186,62,-20,21,387,543,204,2
127780584,16083,-913,-2388,-0.91636273,-0.400349033,-0.858959897,-0.952661481,-0.304033061,16690,-30126,242,62,-20,16,393,545,208,2
127800584,16030,-915,-2429,-0.914959668,-0.403545296,-0.85445883,-0.953190668,-0.302369891,16340,-29992,186,66,-9,13,371,545,203,2
127820584,16055,-886,-2487,-0.913545458,-0.406736643,-0.849892693,-0.954240329,-0.299040792,16150,-29792,82,71,-20,17,385,527,184,2
127840584,16041,-934,-2418,-0.912834177,-0.40833046,-0.846193166,-0.955278362,-0.29570805,15884,-29750,252,55,-21,17,399,525,212,2
127880584,16086,-844,-2260,-0.911403277,-0.411514359,-0.841510782,-0.955793015,-0.294040325,15740,-29426,592,52,-22,19,383,537,216,2
127900584,16093,-812,-2333,-0.910683661,-0.41310443,-0.836764313,-0.956813584,-0.290702194,15522,-29222,460,66,-16,19,383,527,225,2
127920584,16056,-812,-2478,-0.909236109,-0.416280792,-0.832921241,-0.957319498,-0.289031797,15218,-29078,190,59,-11,20,393,533,217,2
127940588,16035,-868,-2501,-0.875464527,-0.483282383,0.144356201,-0.989272333,-0.146083029,0,0,0,64,-17,10,379,537,211,2
127960588,16058,-860,-2462,-0.875464527,-0.483282383,0.142628934,-0.989525789,-0.144356201,0,0,0,65,-25,5,391,531,213,2
127980588,16102,-855,-2423,-0.875464527,-0.483282383,0.142628934,-0.989525789,-0.144356201,0,0,0,58,-22,13,377,535,217,2
128000588,16037,-903,-2352,-0.875464527,-0.483282383,0.140901232,-0.989525789,-0.144356201,0,0,0,58,-24,11,373,509,214,2
128020588,16083,-884,-2379,-0.875464527,-0.483282383,0.140901232,-0.989525789,-0.144356201,0,0,0,56,-20,16,401,519,220,2
128040588,16034,-823,-2351,-0.875464527,-0.483282383,0.139173101,-0.989525789,-0.144356201,0,0,0,56,-16,16,387,531,219,2
128060588,16093,-905,-2424,-0.875464527,-0.483282383,0.139173101,-0.989525789,-0.144356201,0,0,0,65,-16,13,389,521,223,2
128080588,16078,-910,-2437,-0.875464527,-0.483282383,0.137444546,-0.989525789,-0.144356201,0,0,0,54,-26,18,387,519,227,2
128100588,16044,-909,-2444,-0.875464527,-0.483282383,0.137444546,-0.989272333,-0.146083029,0,0,0,57,-21,14,385,529,249,2
128120588,16079,-896,-2382,-0.875464527,-0.483282383,0.135715572,-0.989272333,-0.146083029,0,0,0,64,-22,13,389,533,223,2
128140588,16055,-896,-2380,-0.875464527,-0.483282383,0.135715572,-0.989272333,-0.146083029,0,0,0,69,-22,14,405,543,228,2
128160588,16052,-907,-2326,-0.875464527,-0.483282383,0.133986185,-0.989272333,-0.146083029,0,0,0,54,-17,17,381,525,223,2
128180588,16129,-907,-2428,-0.875464527,-0.483282383,0.133986185,-0.989272333,-0.146083029,0,0,0,60,-13,25,381,529,213,2
128200588,16005,-929,-2507,-0.875464527,-0.483282383,0.133986185,-0.989272333,-0.146083029,0,0,0,54,-20,15,379,537,211,2
128220588,16033,-928,-2494,-0.875464527,-0.483282383,0.13225639,-0.989272333,-0.146083029,0,0,0,55,-18,22,383,533,215,2
